,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
911680,2019,13,Hidalgo,13051,Mineral de la Reforma,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
911778,2019,13,Hidalgo,13052,San Agustín Tlaxiaca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
911876,2019,13,Hidalgo,13053,San Bartolo Tutotepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
911974,2019,13,Hidalgo,13054,San Salvador,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912072,2019,13,Hidalgo,13055,Santiago de Anaya,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
912170,2019,13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912268,2019,13,Hidalgo,13057,Singuilucan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912366,2019,13,Hidalgo,13058,Tasquillo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912464,2019,13,Hidalgo,13059,Tecozautla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912562,2019,13,Hidalgo,13060,Tenango de Doria,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912660,2019,13,Hidalgo,13061,Tepeapulco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
912758,2019,13,Hidalgo,13062,Tepehuacán de Guerrero,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912856,2019,13,Hidalgo,13063,Tepeji del Río de Ocampo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
912954,2019,13,Hidalgo,13064,Tepetitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913052,2019,13,Hidalgo,13065,Tetepango,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913150,2019,13,Hidalgo,13066,Villa de Tezontepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913248,2019,13,Hidalgo,13067,Tezontepec de Aldama,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913346,2019,13,Hidalgo,13068,Tianguistengo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913444,2019,13,Hidalgo,13069,Tizayuca,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
913542,2019,13,Hidalgo,13070,Tlahuelilpan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913640,2019,13,Hidalgo,13071,Tlahuiltepa,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913738,2019,13,Hidalgo,13072,Tlanalapa,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913836,2019,13,Hidalgo,13073,Tlanchinol,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
913934,2019,13,Hidalgo,13074,Tlaxcoapan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914032,2019,13,Hidalgo,13075,Tolcayuca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914130,2019,13,Hidalgo,13076,Tula de Allende,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
914228,2019,13,Hidalgo,13077,Tulancingo de Bravo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914326,2019,13,Hidalgo,13078,Xochiatipan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914424,2019,13,Hidalgo,13079,Xochicoatlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914522,2019,13,Hidalgo,13080,Yahualica,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914620,2019,13,Hidalgo,13081,Zacualtipán de Ángeles,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914718,2019,13,Hidalgo,13082,Zapotlán de Juárez,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914816,2019,13,Hidalgo,13083,Zempoala,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
914914,2019,13,Hidalgo,13084,Zimapán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
915012,2019,14,Jalisco,14001,Acatic,Otros delitos contra la familia,1,1,0,0,1,0,0,2.0,0.0,0.0,0.0,0.0
915110,2019,14,Jalisco,14002,Acatlán de Juárez,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0
915208,2019,14,Jalisco,14003,Ahualulco de Mercado,Otros delitos contra la familia,2,2,0,0,2,0,3,1.0,0.0,2.0,2.0,2.0
915306,2019,14,Jalisco,14004,Amacueca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
915404,2019,14,Jalisco,14005,Amatitán,Otros delitos contra la familia,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
915502,2019,14,Jalisco,14006,Ameca,Otros delitos contra la familia,0,0,0,0,0,0,0,2.0,1.0,3.0,0.0,2.0
915600,2019,14,Jalisco,14007,San Juanito de Escobedo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
915698,2019,14,Jalisco,14008,Arandas,Otros delitos contra la familia,1,2,1,0,3,5,3,4.0,0.0,2.0,0.0,4.0
915796,2019,14,Jalisco,14009,El Arenal,Otros delitos contra la familia,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
915894,2019,14,Jalisco,14010,Atemajac de Brizuela,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
915992,2019,14,Jalisco,14011,Atengo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
916090,2019,14,Jalisco,14012,Atenguillo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
916188,2019,14,Jalisco,14013,Atotonilco el Alto,Otros delitos contra la familia,1,1,1,0,1,0,0,3.0,0.0,0.0,0.0,2.0
916286,2019,14,Jalisco,14014,Atoyac,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
916384,2019,14,Jalisco,14015,Autlán de Navarro,Otros delitos contra la familia,6,7,4,8,8,9,8,3.0,9.0,7.0,5.0,4.0
916482,2019,14,Jalisco,14016,Ayotlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
916580,2019,14,Jalisco,14017,Ayutla,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0
916678,2019,14,Jalisco,14018,La Barca,Otros delitos contra la familia,0,1,1,0,0,1,0,1.0,0.0,3.0,0.0,0.0
916776,2019,14,Jalisco,14019,Bolaños,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
916874,2019,14,Jalisco,14020,Cabo Corrientes,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
916972,2019,14,Jalisco,14021,Casimiro Castillo,Otros delitos contra la familia,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
917070,2019,14,Jalisco,14022,Cihuatlán,Otros delitos contra la familia,2,4,2,3,2,1,2,4.0,1.0,0.0,0.0,2.0
917168,2019,14,Jalisco,14023,Zapotlán el Grande,Otros delitos contra la familia,2,6,2,1,4,4,5,2.0,0.0,2.0,0.0,1.0
917266,2019,14,Jalisco,14024,Cocula,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0
917364,2019,14,Jalisco,14025,Colotlán,Otros delitos contra la familia,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
917462,2019,14,Jalisco,14026,Concepción de Buenos Aires,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
917560,2019,14,Jalisco,14027,Cuautitlán de García Barragán,Otros delitos contra la familia,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,3.0
917658,2019,14,Jalisco,14028,Cuautla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
917756,2019,14,Jalisco,14029,Cuquío,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
917854,2019,14,Jalisco,14030,Chapala,Otros delitos contra la familia,0,1,1,2,0,2,0,1.0,0.0,0.0,1.0,0.0
917952,2019,14,Jalisco,14031,Chimaltitán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
918050,2019,14,Jalisco,14032,Chiquilistlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
918148,2019,14,Jalisco,14033,Degollado,Otros delitos contra la familia,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0
918246,2019,14,Jalisco,14034,Ejutla,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
918344,2019,14,Jalisco,14035,Encarnación de Díaz,Otros delitos contra la familia,0,0,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0
918442,2019,14,Jalisco,14036,Etzatlán,Otros delitos contra la familia,0,3,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0
918540,2019,14,Jalisco,14037,El Grullo,Otros delitos contra la familia,2,4,4,2,1,3,1,2.0,2.0,1.0,1.0,0.0
918638,2019,14,Jalisco,14038,Guachinango,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
918736,2019,14,Jalisco,14039,Guadalajara,Otros delitos contra la familia,26,32,29,18,28,26,24,33.0,23.0,24.0,15.0,28.0
918834,2019,14,Jalisco,14040,Hostotipaquillo,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
918932,2019,14,Jalisco,14041,Huejúcar,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
919030,2019,14,Jalisco,14042,Huejuquilla el Alto,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
919128,2019,14,Jalisco,14043,La Huerta,Otros delitos contra la familia,0,2,1,1,1,0,1,1.0,0.0,0.0,1.0,1.0
919226,2019,14,Jalisco,14044,Ixtlahuacán de los Membrillos,Otros delitos contra la familia,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0
919324,2019,14,Jalisco,14045,Ixtlahuacán del Río,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
919422,2019,14,Jalisco,14046,Jalostotitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
919520,2019,14,Jalisco,14047,Jamay,Otros delitos contra la familia,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0
919618,2019,14,Jalisco,14048,Jesús María,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
919716,2019,14,Jalisco,14049,Jilotlán de los Dolores,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
919814,2019,14,Jalisco,14050,Jocotepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
919912,2019,14,Jalisco,14051,Juanacatlán,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
920010,2019,14,Jalisco,14052,Juchitlán,Otros delitos contra la familia,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
920108,2019,14,Jalisco,14053,Lagos de Moreno,Otros delitos contra la familia,0,1,3,2,1,3,0,1.0,1.0,1.0,1.0,0.0
920206,2019,14,Jalisco,14054,El Limón,Otros delitos contra la familia,2,1,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0
920304,2019,14,Jalisco,14055,Magdalena,Otros delitos contra la familia,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
920402,2019,14,Jalisco,14056,Santa María del Oro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
920500,2019,14,Jalisco,14057,La Manzanilla de la Paz,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
920598,2019,14,Jalisco,14058,Mascota,Otros delitos contra la familia,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
920696,2019,14,Jalisco,14059,Mazamitla,Otros delitos contra la familia,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
920794,2019,14,Jalisco,14060,Mexticacán,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
920892,2019,14,Jalisco,14061,Mezquitic,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
920990,2019,14,Jalisco,14062,Mixtlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
921088,2019,14,Jalisco,14063,Ocotlán,Otros delitos contra la familia,3,1,1,5,4,3,6,4.0,3.0,2.0,4.0,0.0
921186,2019,14,Jalisco,14064,Ojuelos de Jalisco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
921284,2019,14,Jalisco,14065,Pihuamo,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
921382,2019,14,Jalisco,14066,Poncitlán,Otros delitos contra la familia,0,1,1,0,2,0,0,0.0,1.0,0.0,0.0,0.0
921480,2019,14,Jalisco,14067,Puerto Vallarta,Otros delitos contra la familia,5,4,5,4,6,10,2,4.0,6.0,7.0,6.0,1.0
921578,2019,14,Jalisco,14068,Villa Purificación,Otros delitos contra la familia,1,1,2,1,0,1,3,1.0,0.0,1.0,0.0,0.0
921676,2019,14,Jalisco,14069,Quitupan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
921774,2019,14,Jalisco,14070,El Salto,Otros delitos contra la familia,2,0,2,2,0,1,1,1.0,0.0,2.0,0.0,1.0
921872,2019,14,Jalisco,14071,San Cristóbal de la Barranca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
921970,2019,14,Jalisco,14072,San Diego de Alejandría,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922068,2019,14,Jalisco,14073,San Juan de los Lagos,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,2.0
922166,2019,14,Jalisco,14074,San Julián,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922264,2019,14,Jalisco,14075,San Marcos,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922362,2019,14,Jalisco,14076,San Martín de Bolaños,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922460,2019,14,Jalisco,14077,San Martín Hidalgo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0
922558,2019,14,Jalisco,14078,San Miguel el Alto,Otros delitos contra la familia,0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
922656,2019,14,Jalisco,14079,Gómez Farías,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922754,2019,14,Jalisco,14080,San Sebastián del Oeste,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922852,2019,14,Jalisco,14081,Santa María de los Ángeles,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
922950,2019,14,Jalisco,14082,Sayula,Otros delitos contra la familia,1,1,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0
923048,2019,14,Jalisco,14083,Tala,Otros delitos contra la familia,1,2,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0
923146,2019,14,Jalisco,14084,Talpa de Allende,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
923244,2019,14,Jalisco,14085,Tamazula de Gordiano,Otros delitos contra la familia,0,0,0,1,0,0,0,1.0,0.0,3.0,2.0,0.0
923342,2019,14,Jalisco,14086,Tapalpa,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
923440,2019,14,Jalisco,14087,Tecalitlán,Otros delitos contra la familia,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
923538,2019,14,Jalisco,14088,Tecolotlán,Otros delitos contra la familia,1,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0
923636,2019,14,Jalisco,14089,Techaluta de Montenegro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
923734,2019,14,Jalisco,14090,Tenamaxtlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
923832,2019,14,Jalisco,14091,Teocaltiche,Otros delitos contra la familia,0,0,0,2,0,1,0,0.0,0.0,2.0,1.0,2.0
923930,2019,14,Jalisco,14092,Teocuitatlán de Corona,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
924028,2019,14,Jalisco,14093,Tepatitlán de Morelos,Otros delitos contra la familia,1,4,2,2,2,4,7,1.0,1.0,5.0,5.0,6.0
924126,2019,14,Jalisco,14094,Tequila,Otros delitos contra la familia,0,1,1,0,0,0,0,0.0,1.0,1.0,0.0,1.0
924224,2019,14,Jalisco,14095,Teuchitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
924322,2019,14,Jalisco,14096,Tizapán el Alto,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0
924420,2019,14,Jalisco,14097,Tlajomulco de Zúñiga,Otros delitos contra la familia,11,8,8,6,12,8,5,7.0,8.0,8.0,6.0,0.0
924518,2019,14,Jalisco,14098,San Pedro Tlaquepaque,Otros delitos contra la familia,2,8,6,8,10,6,7,7.0,8.0,9.0,5.0,6.0
924616,2019,14,Jalisco,14099,Tolimán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
924714,2019,14,Jalisco,14100,Tomatlán,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
924812,2019,14,Jalisco,14101,Tonalá,Otros delitos contra la familia,2,5,11,5,6,6,6,5.0,7.0,5.0,4.0,7.0
924910,2019,14,Jalisco,14102,Tonaya,Otros delitos contra la familia,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0
925008,2019,14,Jalisco,14103,Tonila,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925106,2019,14,Jalisco,14104,Totatiche,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925204,2019,14,Jalisco,14105,Tototlán,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
925302,2019,14,Jalisco,14106,Tuxcacuesco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925400,2019,14,Jalisco,14107,Tuxcueca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925498,2019,14,Jalisco,14108,Tuxpan,Otros delitos contra la familia,0,3,1,0,1,2,2,0.0,1.0,1.0,1.0,0.0
925596,2019,14,Jalisco,14109,Unión de San Antonio,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925694,2019,14,Jalisco,14110,Unión de Tula,Otros delitos contra la familia,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
925792,2019,14,Jalisco,14111,Valle de Guadalupe,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925890,2019,14,Jalisco,14112,Valle de Juárez,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
925988,2019,14,Jalisco,14113,San Gabriel,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
926086,2019,14,Jalisco,14114,Villa Corona,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
926184,2019,14,Jalisco,14115,Villa Guerrero,Otros delitos contra la familia,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
926282,2019,14,Jalisco,14116,Villa Hidalgo,Otros delitos contra la familia,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0
926380,2019,14,Jalisco,14117,Cañadas de Obregón,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
926478,2019,14,Jalisco,14118,Yahualica de González Gallo,Otros delitos contra la familia,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
926576,2019,14,Jalisco,14119,Zacoalco de Torres,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1.0
926674,2019,14,Jalisco,14120,Zapopan,Otros delitos contra la familia,17,15,34,31,22,21,15,14.0,20.0,16.0,10.0,15.0
926772,2019,14,Jalisco,14121,Zapotiltic,Otros delitos contra la familia,2,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0
926870,2019,14,Jalisco,14122,Zapotitlán de Vadillo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
926968,2019,14,Jalisco,14123,Zapotlán del Rey,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927066,2019,14,Jalisco,14124,Zapotlanejo,Otros delitos contra la familia,1,0,1,1,0,0,2,0.0,0.0,1.0,0.0,0.0
927164,2019,14,Jalisco,14125,San Ignacio Cerro Gordo,Otros delitos contra la familia,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
927262,2019,14,Jalisco,14998,No Especificado,Otros delitos contra la familia,1,7,9,13,10,3,4,11.0,8.0,2.0,1.0,4.0
927360,2019,15,México,15001,Acambay de Ruíz Castañeda,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927458,2019,15,México,15002,Acolman,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927556,2019,15,México,15003,Aculco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927654,2019,15,México,15004,Almoloya de Alquisiras,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927752,2019,15,México,15005,Almoloya de Juárez,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927850,2019,15,México,15006,Almoloya del Río,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
927948,2019,15,México,15007,Amanalco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928046,2019,15,México,15008,Amatepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928144,2019,15,México,15009,Amecameca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928242,2019,15,México,15010,Apaxco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928340,2019,15,México,15011,Atenco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928438,2019,15,México,15012,Atizapán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928536,2019,15,México,15013,Atizapán de Zaragoza,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928634,2019,15,México,15014,Atlacomulco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928732,2019,15,México,15015,Atlautla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928830,2019,15,México,15016,Axapusco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
928928,2019,15,México,15017,Ayapango,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929026,2019,15,México,15018,Calimaya,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929124,2019,15,México,15019,Capulhuac,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929222,2019,15,México,15020,Coacalco de Berriozábal,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929320,2019,15,México,15021,Coatepec Harinas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929418,2019,15,México,15022,Cocotitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929516,2019,15,México,15023,Coyotepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929614,2019,15,México,15024,Cuautitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929712,2019,15,México,15025,Chalco,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929810,2019,15,México,15026,Chapa de Mota,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
929908,2019,15,México,15027,Chapultepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930006,2019,15,México,15028,Chiautla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930104,2019,15,México,15029,Chicoloapan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930202,2019,15,México,15030,Chiconcuac,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930300,2019,15,México,15031,Chimalhuacán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930398,2019,15,México,15032,Donato Guerra,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930496,2019,15,México,15033,Ecatepec de Morelos,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
930594,2019,15,México,15034,Ecatzingo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
930692,2019,15,México,15035,Huehuetoca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
